CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Balance_to_Salary_Ratio,Credit_to_Salary_Ratio,Age_to_Tenure_Ratio,Products_per_Tenure,IsHighValueCustomer,IsLongTermCustomer,HasMultipleProducts,IsYoungInactive,IsOldInactive,CustomerSegment,SegmentName,ChurnProbability,RiskLevel,RiskLevelNumeric
425,22,7,169649.73,2,0,1,136365.0,1,False,True,False,1.244076456008096,0.0031166126453808134,2.75,0.25,1,1,1,0,0,0,Young Professionals,0.9134161690556583,Very High Risk,3
547,31,9,0.0,2,0,0,99294.22,0,False,True,False,0.0,0.005508825097522318,3.1,0.2,0,1,1,0,0,1,Established Savers,0.012286523249539211,Low Risk,0
725,45,8,116917.07,1,0,0,173464.43,1,True,False,True,0.6740078988649209,0.0041795071213901235,5.0,0.1111111111111111,1,1,0,0,0,2,High-Value Clients,0.9240367689141614,Very High Risk,3
506,37,5,0.0,2,1,1,127543.81,0,False,False,True,0.0,0.003967233162995813,6.166666666666667,0.3333333333333333,0,0,1,0,0,1,Established Savers,0.004101696391582127,Low Risk,0
632,36,7,0.0,2,1,1,52526.65,0,False,False,False,0.0,0.012031758511945613,4.5,0.25,0,1,1,0,0,1,Established Savers,0.013842121304857591,Low Risk,0
620,22,0,0.0,1,1,0,32589.45,0,False,False,True,0.0,0.019023977883091518,22.0,1.0,0,0,0,1,0,2,High-Value Clients,0.017230648592330252,Low Risk,0
663,32,8,130627.66,1,1,0,47161.25,1,True,False,True,2.769750382986393,0.014057853473911868,3.5555555555555554,0.1111111111111111,0,1,0,0,0,2,High-Value Clients,0.6329229729452643,High Risk,2
700,46,5,56580.95,2,0,1,45424.13,0,False,True,False,1.2455869691512165,0.015409972409545114,7.666666666666667,0.3333333333333333,0,0,1,0,0,1,Established Savers,0.07462341170593988,Low Risk,0
696,38,6,142316.14,1,1,1,8018.49,0,True,False,True,17.746283117754373,0.08678856136736875,5.428571428571429,0.14285714285714285,0,1,0,0,0,0,Young Professionals,0.17439497563256137,Low Risk,0
767,31,6,0.0,2,1,1,195668.0,0,False,True,True,0.0,0.003919885112102581,4.428571428571429,0.2857142857142857,0,1,1,0,0,1,Established Savers,0.0037804825857985346,Low Risk,0
561,56,7,152759.0,2,1,0,133167.11,1,False,False,True,1.147113974959921,0.004212720297674871,7.0,0.25,1,1,1,0,0,2,High-Value Clients,0.9411715835119278,Very High Risk,3
350,39,0,109733.2,2,0,0,123602.11,1,True,False,True,0.8877867231657844,0.002831643961062145,39.0,2.0,1,0,1,0,0,2,High-Value Clients,0.9636589597546747,Very High Risk,3
706,54,9,117444.51,1,1,1,186238.85,0,False,False,True,0.6306089164053772,0.0037908106133032215,5.4,0.1,1,1,0,0,0,3,At-Risk Seniors,0.08764713586777025,Low Risk,0
464,34,5,76001.57,1,1,1,158668.87,0,False,True,False,0.4789918211945343,0.002924310708769094,5.666666666666667,0.16666666666666666,0,0,0,0,0,0,Young Professionals,0.056940202146803995,Low Risk,0
501,34,3,107747.57,1,1,0,9249.36,0,False,False,False,11.647932621000697,0.054160054311399766,8.5,0.25,0,0,0,0,0,2,High-Value Clients,0.01865676292569074,Low Risk,0
745,35,8,0.0,2,1,1,116581.1,0,False,True,False,0.0,0.0063903463739287585,3.888888888888889,0.2222222222222222,0,1,1,0,0,1,Established Savers,0.011617159693294668,Low Risk,0
587,36,1,134997.49,2,1,0,44688.08,0,False,False,False,3.0208160472312247,0.013135199919085377,18.0,1.0,0,0,1,0,0,2,High-Value Clients,0.020586751155363774,Low Risk,0
667,48,2,0.0,2,1,1,148608.39,0,False,False,False,0.0,0.004488276279177244,16.0,0.6666666666666666,0,0,1,0,0,1,Established Savers,0.029058652553011655,Low Risk,0
737,36,9,0.0,1,0,1,188670.9,1,False,False,True,0.0,0.003906252070393101,3.6,0.1,0,1,0,0,0,0,Young Professionals,0.6728313043400421,High Risk,2
485,30,7,0.0,1,1,0,107067.37,0,False,True,False,0.0,0.00452981585504664,3.75,0.125,0,1,0,0,0,2,High-Value Clients,0.10715485075127369,Low Risk,0
590,37,0,64345.21,1,0,1,61759.33,1,False,True,False,1.0418534033092115,0.00955305776377814,37.0,1.0,0,0,0,0,0,0,Young Professionals,0.8001489309927383,Very High Risk,3
518,35,8,141665.63,1,0,1,192776.64,0,True,False,False,0.7348654646877096,0.0026870336207041436,3.888888888888889,0.1111111111111111,1,1,0,0,0,0,Young Professionals,0.08788010286479406,Low Risk,0
581,29,8,0.0,2,1,0,46735.19,0,False,True,False,0.0,0.012431479759047539,3.2222222222222223,0.2222222222222222,0,1,1,1,0,1,Established Savers,0.0070273219913450195,Low Risk,0
785,33,5,136624.6,2,1,1,169117.74,0,True,False,False,0.807861979104149,0.004641709132884978,5.5,0.3333333333333333,1,0,1,0,0,0,Young Professionals,0.03812329097074799,Low Risk,0
799,52,4,161209.66,1,1,1,89081.41,0,False,False,False,1.8096688223859232,0.008969222992507724,10.4,0.2,0,0,0,0,0,3,At-Risk Seniors,0.11919083378297901,Low Risk,0
698,38,10,95010.92,1,1,1,105227.86,0,False,True,True,0.9028979312329336,0.00663316128294082,3.4545454545454546,0.09090909090909091,0,1,0,0,0,0,Young Professionals,0.01167213378635318,Low Risk,0
730,41,4,167545.32,1,1,0,128246.81,0,False,False,False,1.3064185657439298,0.005692104995789012,8.2,0.2,1,0,0,0,0,2,High-Value Clients,0.5300360395585532,High Risk,2
740,36,4,109044.6,1,0,0,94554.74,1,True,False,False,1.1532308879397486,0.007826071690623963,7.2,0.2,0,0,0,0,0,2,High-Value Clients,0.45343458981430773,Medium Risk,1
785,47,9,122031.55,1,1,1,33823.5,1,False,False,False,3.6077857765820633,0.0232080296826265,4.7,0.1,0,1,0,0,0,0,Young Professionals,0.8294012517781365,Very High Risk,3
527,29,2,27755.97,1,1,0,97468.44,1,False,True,False,0.2847658712310238,0.0054068228975153645,9.666666666666666,0.3333333333333333,0,0,0,1,0,2,High-Value Clients,0.6857511195153612,High Risk,2
544,29,1,118560.55,1,1,1,164137.36,0,False,False,False,0.7223207908254963,0.0033142770526036697,14.5,0.5,1,0,0,0,0,0,Young Professionals,0.030444454018917294,Low Risk,0
705,61,4,0.0,2,1,1,191313.7,0,False,False,True,0.0,0.003685027862469533,12.2,0.4,0,0,1,0,0,3,At-Risk Seniors,0.013435130590424815,Low Risk,0
684,34,9,0.0,2,1,1,65257.57,0,False,False,True,0.0,0.010481381985538451,3.4,0.2,0,1,1,0,0,1,Established Savers,0.006349520002274175,Low Risk,0
639,28,8,97840.72,1,1,1,178222.77,0,False,True,False,0.548976828399489,0.0035853803339475987,3.111111111111111,0.1111111111111111,1,1,0,0,0,0,Young Professionals,0.03370014014962668,Low Risk,0
565,38,2,158651.29,2,1,1,179445.28,0,True,False,False,0.8841157922025467,0.003148574604054205,12.666666666666666,0.6666666666666666,1,0,1,0,0,0,Young Professionals,0.010067461813043853,Low Risk,0
481,44,9,175303.06,1,1,0,65500.53,1,False,False,True,2.67632007985157,0.0073433399189301385,4.4,0.1,0,1,0,0,0,2,High-Value Clients,0.8824128168384882,Very High Risk,3
731,25,8,96950.21,1,1,0,97877.92,0,False,True,True,0.9905116443867588,0.007468410971432868,2.7777777777777777,0.1111111111111111,0,1,0,1,0,2,High-Value Clients,0.03773485072039602,Low Risk,0
607,45,7,123859.6,1,0,1,113051.57,0,False,False,True,1.0955929617522184,0.005369183557702403,5.625,0.125,1,1,0,0,0,0,Young Professionals,0.14389977630177014,Low Risk,0
760,32,7,0.0,2,1,1,105969.05,0,False,False,False,0.0,0.007171837703200102,4.0,0.25,0,1,1,0,0,1,Established Savers,0.010757557856328438,Low Risk,0
559,70,9,0.0,1,1,1,122996.76,0,False,False,False,0.0,0.004544798214211381,7.0,0.1,0,1,0,0,0,3,At-Risk Seniors,0.03224805406565086,Low Risk,0
715,33,3,85227.84,1,1,1,68087.15,0,False,False,False,1.2517279438492601,0.010501093068323931,8.25,0.25,0,0,0,0,0,0,Young Professionals,0.044648400854449,Low Risk,0
656,36,8,97786.08,2,0,1,21478.36,0,False,False,True,4.552560225258108,0.030540947216304397,4.0,0.2222222222222222,0,1,1,0,0,0,Young Professionals,0.022022746301268246,Low Risk,0
652,33,7,128135.99,1,1,0,158437.73,0,True,False,True,0.8087415873631403,0.004115155429483687,4.125,0.125,1,1,0,0,0,2,High-Value Clients,0.1259342811077238,Low Risk,0
624,33,6,0.0,2,0,0,76551.7,0,False,True,True,0.0,0.00815124744130514,4.714285714285714,0.2857142857142857,0,1,1,0,0,1,Established Savers,0.020053720732818688,Low Risk,0
634,36,2,85996.19,1,1,0,15887.68,0,False,True,True,5.412418778652475,0.03990262249601603,12.0,0.3333333333333333,0,0,0,0,0,2,High-Value Clients,0.15727344098284338,Low Risk,0
850,50,10,0.0,2,1,1,33741.84,0,False,True,False,0.0,0.025190529309329034,4.545454545454546,0.18181818181818182,0,1,1,0,0,1,Established Savers,0.03259462144579837,Low Risk,0
659,39,1,104502.11,1,1,0,20652.69,0,True,False,False,5.05973073092508,0.03190713136490381,19.5,0.5,0,0,0,0,0,2,High-Value Clients,0.4201294870958319,Medium Risk,1
529,35,5,95772.97,1,1,1,112781.5,0,False,True,True,0.849182896282668,0.004690443996187352,5.833333333333333,0.16666666666666666,0,0,0,0,0,0,Young Professionals,0.023314859954878416,Low Risk,0
572,31,5,98108.79,1,0,1,119996.95,0,False,True,True,0.817587217114959,0.004766748098613351,5.166666666666667,0.16666666666666666,1,0,0,0,0,0,Young Professionals,0.013979132723253879,Low Risk,0
640,39,9,131607.28,4,0,1,6981.43,1,True,False,True,18.848349356885784,0.09165863460142099,3.9,0.4,0,1,1,0,0,1,Established Savers,0.9878954402690843,Very High Risk,3
770,55,9,63127.41,2,1,0,185211.28,1,False,True,True,0.34083814528928646,0.0041573917237021215,5.5,0.2,0,1,1,0,0,3,At-Risk Seniors,0.8683066599821272,Very High Risk,3
648,35,7,0.0,2,1,1,78436.36,0,False,True,True,0.0,0.008261369327065572,4.375,0.25,0,1,1,0,0,1,Established Savers,0.008164251359625428,Low Risk,0
579,31,9,0.0,1,0,1,139048.0,0,False,False,True,0.0,0.004163999741098462,3.1,0.1,0,1,0,0,0,0,Young Professionals,0.036675857448064696,Low Risk,0
589,36,9,140355.56,2,1,0,136329.96,0,True,False,False,1.0295208073059854,0.004320368608861846,3.6,0.2,1,1,1,0,0,2,High-Value Clients,0.050376427623915525,Low Risk,0
530,36,2,0.0,2,1,1,14721.8,0,False,True,False,0.0,0.03599858722525607,12.0,0.6666666666666666,0,0,1,0,0,1,Established Savers,0.009624381554352354,Low Risk,0
831,30,2,0.0,2,0,1,3430.38,0,False,False,True,0.0,0.2421766169879174,10.0,0.6666666666666666,0,0,1,0,0,1,Established Savers,0.003078680134671579,Low Risk,0
790,24,7,107418.27,1,0,1,160450.21,0,True,False,True,0.6694762227096948,0.004923615097698546,3.0,0.125,1,1,0,0,0,0,Young Professionals,0.02327697349458574,Low Risk,0
656,35,6,0.0,2,1,0,1485.27,0,False,False,True,0.0,0.44137337092183787,5.0,0.2857142857142857,0,1,1,0,0,1,Established Savers,0.021367764121738467,Low Risk,0
563,32,6,0.0,2,1,1,19720.08,0,False,True,True,0.0,0.028548132252391854,4.571428571428571,0.2857142857142857,0,1,1,0,0,1,Established Savers,0.0071830405449536455,Low Risk,0
667,39,7,167557.12,1,1,1,41183.02,0,False,True,True,4.068498412733871,0.016195602080612822,4.875,0.125,0,1,0,0,0,0,Young Professionals,0.01635513224757725,Low Risk,0
613,34,8,117300.02,1,1,0,139410.08,0,False,True,True,0.8413966809524753,0.004397068009228535,3.7777777777777777,0.1111111111111111,1,1,0,0,0,2,High-Value Clients,0.0592689684399267,Low Risk,0
429,60,7,0.0,2,1,1,163691.48,0,False,False,True,0.0,0.0026207679179886577,7.5,0.25,0,1,1,0,0,3,At-Risk Seniors,0.04291948891099218,Low Risk,0
665,23,9,143672.9,1,1,1,115147.33,0,False,False,False,1.2477202231243822,0.005775159743958076,2.3,0.1,1,1,0,0,0,0,Young Professionals,0.03357575114164377,Low Risk,0
731,33,4,0.0,2,1,1,74945.11,0,False,False,True,0.0,0.009753675007281899,6.6,0.4,0,0,1,0,0,1,Established Savers,0.006979779746760021,Low Risk,0
584,37,1,0.0,2,1,1,180363.56,0,False,False,False,0.0,0.003237886644693392,18.5,1.0,0,0,1,0,0,1,Established Savers,0.008902608311794234,Low Risk,0
634,31,8,76798.92,1,0,0,196021.73,0,True,False,False,0.39178578933167596,0.003234318795580492,3.4444444444444446,0.1111111111111111,0,1,0,0,0,2,High-Value Clients,0.03180230426174579,Low Risk,0
488,34,3,0.0,2,1,1,125979.36,0,False,False,True,0.0,0.0038736196657955255,8.5,0.5,0,0,1,0,0,1,Established Savers,0.002297895238345196,Low Risk,0
535,49,7,115309.75,1,1,0,111421.77,0,False,True,False,1.0348849701008151,0.004801532038738581,6.125,0.125,1,1,0,0,0,2,High-Value Clients,0.20321600540982623,Low Risk,0
776,29,7,178171.04,2,1,1,115818.51,0,False,False,False,1.5383508357098041,0.006700080150572214,3.625,0.25,1,1,1,0,0,0,Young Professionals,0.014259914345362465,Low Risk,0
850,38,3,0.0,2,0,1,179360.76,0,False,True,False,0.0,0.004739025754430599,9.5,0.5,0,0,1,0,0,1,Established Savers,0.010255143746600078,Low Risk,0
673,37,0,0.0,2,0,0,82351.06,0,False,True,False,0.0,0.008172230300007067,37.0,2.0,0,0,1,0,0,1,Established Savers,0.0055080543159489815,Low Risk,0
850,45,5,127258.79,1,1,1,192744.23,1,True,False,False,0.6602435245738636,0.004409966461945647,7.5,0.16666666666666666,1,0,0,0,0,0,Young Professionals,0.3922909120220898,Medium Risk,1
627,30,6,0.0,1,1,1,113408.47,0,False,True,False,0.0,0.005528638834129108,4.285714285714286,0.14285714285714285,0,1,0,0,0,0,Young Professionals,0.09243511349064755,Low Risk,0
570,33,8,0.0,1,1,1,124641.42,0,False,False,False,0.0,0.004573081941124057,3.6666666666666665,0.1111111111111111,0,1,0,0,0,0,Young Professionals,0.058390786575590214,Low Risk,0
796,67,5,0.0,2,0,1,54871.02,0,False,True,True,0.0,0.014506482538823978,11.166666666666666,0.3333333333333333,0,0,1,0,0,3,At-Risk Seniors,0.004113640952874524,Low Risk,0
773,33,10,0.0,1,1,1,98820.09,0,False,True,False,0.0,0.007822216897223053,3.0,0.09090909090909091,0,1,0,0,0,0,Young Professionals,0.02350991350758838,Low Risk,0
752,36,2,0.0,2,1,1,45570.84,0,False,True,True,0.0,0.016501418419796087,12.0,0.6666666666666666,0,0,1,0,0,1,Established Savers,0.008499852236103432,Low Risk,0
625,69,1,107569.96,1,1,1,182336.45,0,False,True,False,0.5899498978405149,0.0034277105443780197,34.5,0.5,1,0,0,0,0,3,At-Risk Seniors,0.015332430369903253,Low Risk,0
535,20,9,134874.4,1,1,1,118825.56,0,True,False,True,1.1350526346971586,0.004502360415045256,2.0,0.1,1,1,0,0,0,0,Young Professionals,0.0273254426379809,Low Risk,0
786,29,4,0.0,2,1,0,103372.79,0,False,False,False,0.0,0.007603474729909777,5.8,0.4,0,0,1,1,0,1,Established Savers,0.02577790624988801,Low Risk,0
620,67,3,0.0,2,1,1,43486.73,0,False,False,False,0.0,0.014256894990839944,16.75,0.5,0,0,1,0,0,3,At-Risk Seniors,0.008782885950715347,Low Risk,0
605,48,6,0.0,2,1,1,40062.99,0,False,True,False,0.0,0.015100842427326885,6.857142857142857,0.2857142857142857,0,1,1,0,0,1,Established Savers,0.05613604560100739,Low Risk,0
670,32,3,0.0,2,1,0,46175.7,0,False,True,False,0.0,0.014509482054802531,8.0,0.5,0,0,1,0,0,1,Established Savers,0.017265889870076715,Low Risk,0
617,42,0,70105.87,1,1,1,120830.73,0,False,True,True,0.5801942089217791,0.005106274651533997,42.0,1.0,0,0,0,0,0,0,Young Professionals,0.065664675600177,Low Risk,0
595,41,9,0.0,2,1,0,5967.09,0,False,False,True,0.0,0.09969688794907583,4.1,0.2,0,1,1,0,0,1,Established Savers,0.007210703824233155,Low Risk,0
687,29,4,78939.15,1,1,0,122134.56,1,True,False,False,0.6463240517339913,0.005624897450013739,5.8,0.2,0,0,0,1,0,2,High-Value Clients,0.7577325327594154,Very High Risk,3
757,30,6,105128.85,2,1,1,62972.13,0,True,False,True,1.6694239273163016,0.012021000067806698,4.285714285714286,0.2857142857142857,0,1,1,0,0,0,Young Professionals,0.0392544164894387,Low Risk,0
746,31,2,113836.27,1,1,1,174815.54,0,False,True,True,0.6511756267456157,0.004267330768587457,10.333333333333334,0.3333333333333333,1,0,0,0,0,0,Young Professionals,0.023562407801925995,Low Risk,0
503,25,7,0.0,1,0,1,192841.13,0,False,True,True,0.0,0.0026083511937977453,3.125,0.125,0,1,0,0,0,0,Young Professionals,0.029162201493918558,Low Risk,0
543,48,1,100900.5,1,0,0,33310.72,1,True,False,True,3.028978989977101,0.01630056928912707,24.0,0.5,0,0,0,0,0,2,High-Value Clients,0.9697621077742413,Very High Risk,3
428,40,3,129248.11,2,1,0,72876.43,1,True,False,False,1.7734998338991923,0.005872874496260365,10.0,0.5,0,0,1,0,0,2,High-Value Clients,0.8598798785559203,Very High Risk,3
768,28,3,109118.05,2,0,1,50911.41,0,False,False,False,2.1432505355766893,0.015084730815139176,7.0,0.5,0,0,1,0,0,0,Young Professionals,0.036274289542621206,Low Risk,0
618,56,7,0.0,1,1,1,142400.27,1,False,False,True,0.0,0.004339848935336041,7.0,0.125,0,1,0,0,0,3,At-Risk Seniors,0.375543334261441,Medium Risk,1
591,31,7,0.0,2,0,1,48778.46,0,False,False,False,0.0,0.012115755278963728,3.875,0.25,0,1,1,0,0,1,Established Savers,0.010049776492096728,Low Risk,0
658,35,5,126397.66,1,0,0,156361.58,1,False,False,False,0.8083625890542354,0.004208167964483574,5.833333333333333,0.16666666666666666,1,0,0,0,0,2,High-Value Clients,0.6004627442549026,High Risk,2
625,36,9,108546.16,3,1,0,133807.77,1,False,False,True,0.8112036303749001,0.004670844818317962,3.6,0.3,1,1,1,0,0,1,Established Savers,0.9930690684295448,Very High Risk,3
717,36,2,148061.89,1,1,0,179128.69,1,False,False,True,0.8265625313146023,0.004002686545150611,12.0,0.3333333333333333,1,0,0,0,0,2,High-Value Clients,0.06251838143449703,Low Risk,0
667,44,8,122277.87,1,1,1,91810.71,0,False,False,True,1.331833052668336,0.0072648685009787965,4.888888888888889,0.1111111111111111,0,1,0,0,0,0,Young Professionals,0.096779999352858,Low Risk,0
804,24,3,0.0,2,1,0,173195.33,0,False,False,True,0.0,0.004642130696418337,6.0,0.5,0,0,1,1,0,1,Established Savers,0.006375785412872177,Low Risk,0
693,31,1,0.0,2,0,1,182270.88,0,False,False,True,0.0,0.0038020126856649528,15.5,1.0,0,0,1,0,0,1,Established Savers,0.0052165855773755425,Low Risk,0
729,36,8,152899.24,2,1,0,177130.33,0,True,False,True,0.8631970414268328,0.004115590392732895,4.0,0.2222222222222222,1,1,1,0,0,2,High-Value Clients,0.06632713075587983,Low Risk,0
484,54,3,134388.11,1,0,0,49954.79,1,True,False,True,2.690140822515268,0.009688566630614789,13.5,0.25,0,0,0,0,0,2,High-Value Clients,0.97085328827612,Very High Risk,3
632,40,3,109740.62,1,1,0,141896.74,0,False,True,False,0.7733782088425087,0.004453911669065343,10.0,0.25,1,0,0,0,0,2,High-Value Clients,0.3183773817516985,Medium Risk,1
536,23,6,92366.72,2,1,0,120661.71,0,True,False,True,0.7654951558770725,0.004442134608115465,3.2857142857142856,0.2857142857142857,0,1,1,1,0,2,High-Value Clients,0.022815787386838045,Low Risk,0
573,26,4,129109.02,1,0,0,149814.68,1,False,False,False,0.8617857623447693,0.003824699791103308,5.2,0.2,1,0,0,1,0,2,High-Value Clients,0.4874086784347422,Medium Risk,1
655,56,5,0.0,2,1,1,41782.7,0,False,True,False,0.0,0.015675969337325322,9.333333333333334,0.3333333333333333,0,0,1,0,0,3,At-Risk Seniors,0.05251403224665619,Low Risk,0
666,74,7,105102.5,1,1,1,46172.47,0,True,False,True,2.276253008491673,0.014423867212059219,9.25,0.125,0,1,0,0,0,3,At-Risk Seniors,0.01980198043595508,Low Risk,0
726,30,5,111375.32,2,1,0,2704.09,0,True,False,True,41.1725007301051,0.2683829373514375,5.0,0.3333333333333333,0,0,1,0,0,2,High-Value Clients,0.0170247771676331,Low Risk,0
523,39,3,0.0,2,1,0,6726.53,0,False,False,True,0.0,0.07774027020318007,9.75,0.5,0,0,1,0,0,1,Established Savers,0.012719666255479023,Low Risk,0
728,33,9,150412.14,2,1,0,170764.08,0,True,False,False,0.880813220126738,0.004263166684898342,3.3,0.2,1,1,1,0,0,2,High-Value Clients,0.024074935167760495,Low Risk,0
701,30,3,156660.72,2,1,0,45742.42,0,False,False,True,3.424770600886423,0.01532460843548646,7.5,0.5,0,0,1,0,0,2,High-Value Clients,0.03218917872265123,Low Risk,0
518,38,3,90957.81,1,0,1,162304.59,0,False,False,True,0.5604108275013818,0.0031915105326932977,9.5,0.25,0,0,0,0,0,0,Young Professionals,0.07262183827252372,Low Risk,0
739,37,7,104960.46,1,0,1,80883.82,0,False,False,True,1.2976533792125642,0.009136448594433418,4.625,0.125,0,1,0,0,0,0,Young Professionals,0.01803035885480428,Low Risk,0
531,31,7,117052.82,1,1,0,118508.09,1,True,False,False,0.9877117443058588,0.00448066895121716,3.875,0.125,1,1,0,0,0,2,High-Value Clients,0.5738794710012723,High Risk,2
452,44,3,88915.85,1,1,0,69697.74,0,False,True,True,1.2757167489684893,0.006485052670966504,11.0,0.25,0,0,0,0,0,2,High-Value Clients,0.10480942963856878,Low Risk,0
684,45,6,148071.39,1,1,0,183575.01,0,False,False,True,0.8065944455378457,0.0037259770489618984,6.428571428571429,0.14285714285714285,1,1,0,0,0,2,High-Value Clients,0.30146627375275603,Medium Risk,1
728,39,6,152182.83,1,0,0,161203.6,0,True,False,True,0.944035281871609,0.004516000163767039,5.571428571428571,0.14285714285714285,1,1,0,0,0,2,High-Value Clients,0.13719155700895938,Low Risk,0
783,39,9,0.0,2,1,0,143752.77,0,False,True,True,0.0,0.005446813673130104,3.9,0.2,0,1,1,0,0,1,Established Savers,0.013569462484648302,Low Risk,0
734,22,5,130056.23,1,0,0,121894.31,1,False,False,True,1.0669502378721545,0.006021560632644521,3.6666666666666665,0.16666666666666666,1,0,0,1,0,2,High-Value Clients,0.5438464368358197,High Risk,2
648,34,3,95039.73,2,1,1,147055.87,0,True,False,True,0.646278749166904,0.004406458535395184,8.5,0.5,0,0,1,0,0,0,Young Professionals,0.019437373999924012,Low Risk,0
688,52,1,0.0,2,1,1,172033.57,0,False,False,True,0.0,0.003999196208064461,26.0,1.0,0,0,1,0,0,3,At-Risk Seniors,0.013439886930239727,Low Risk,0
680,35,9,0.0,2,0,0,143774.06,0,False,True,True,0.0,0.004729610267594394,3.5,0.2,0,1,1,0,0,1,Established Savers,0.008995881236719454,Low Risk,0
516,43,2,112773.73,2,1,1,139366.58,0,False,False,False,0.8091819489152355,0.0037024392616991702,14.333333333333334,0.6666666666666666,1,0,1,0,0,0,Young Professionals,0.08376387991580979,Low Risk,0
